Original MusicXML File,Converted Kern File,Status
olimpic-1.0-scanned/samples/6421815/p6-s1.musicxml,converted_kern2/6421815_p6-s1.krn,Success
olimpic-1.0-scanned/samples/6421815/p1-s1.musicxml,converted_kern2/6421815_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6421815/p5-s3.musicxml,converted_kern2/6421815_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6421815/p5-s2.musicxml,converted_kern2/6421815_p5-s2.krn,Success
olimpic-1.0-scanned/samples/6421815/p4-s1.musicxml,converted_kern2/6421815_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6421815/p6-s3.musicxml,converted_kern2/6421815_p6-s3.krn,Success
olimpic-1.0-scanned/samples/6421815/p6-s2.musicxml,converted_kern2/6421815_p6-s2.krn,Success
olimpic-1.0-scanned/samples/6421815/p2-s1.musicxml,converted_kern2/6421815_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6421815/p3-s3.musicxml,converted_kern2/6421815_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6421815/p3-s2.musicxml,converted_kern2/6421815_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6236150/p5-s1.musicxml,converted_kern2/6236150_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6236150/p4-s2.musicxml,converted_kern2/6236150_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6236150/p4-s3.musicxml,converted_kern2/6236150_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6236150/p1-s2.musicxml,converted_kern2/6236150_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6236150/p1-s3.musicxml,converted_kern2/6236150_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6236150/p2-s4.musicxml,converted_kern2/6236150_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6236150/p2-s2.musicxml,converted_kern2/6236150_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6236150/p2-s3.musicxml,converted_kern2/6236150_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6236150/p3-s1.musicxml,converted_kern2/6236150_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6236150/p6-s1.musicxml,converted_kern2/6236150_p6-s1.krn,Success
olimpic-1.0-scanned/samples/6236150/p4-s4.musicxml,converted_kern2/6236150_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6236150/p3-s4.musicxml,converted_kern2/6236150_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6236150/p1-s1.musicxml,converted_kern2/6236150_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6236150/p5-s3.musicxml,converted_kern2/6236150_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6236150/p5-s2.musicxml,converted_kern2/6236150_p5-s2.krn,Success
olimpic-1.0-scanned/samples/6236150/p4-s1.musicxml,converted_kern2/6236150_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6236150/p6-s4.musicxml,converted_kern2/6236150_p6-s4.krn,Success
olimpic-1.0-scanned/samples/6236150/p5-s4.musicxml,converted_kern2/6236150_p5-s4.krn,Success
olimpic-1.0-scanned/samples/6236150/p6-s3.musicxml,converted_kern2/6236150_p6-s3.krn,Success
olimpic-1.0-scanned/samples/6236150/p6-s2.musicxml,converted_kern2/6236150_p6-s2.krn,Success
olimpic-1.0-scanned/samples/6236150/p2-s1.musicxml,converted_kern2/6236150_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6236150/p3-s3.musicxml,converted_kern2/6236150_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6236150/p3-s2.musicxml,converted_kern2/6236150_p3-s2.krn,Success
olimpic-1.0-scanned/samples/5935864/p5-s1.musicxml,converted_kern2/5935864_p5-s1.krn,Success
olimpic-1.0-scanned/samples/5935864/p4-s2.musicxml,converted_kern2/5935864_p4-s2.krn,Success
olimpic-1.0-scanned/samples/5935864/p4-s3.musicxml,converted_kern2/5935864_p4-s3.krn,Success
olimpic-1.0-scanned/samples/5935864/p1-s2.musicxml,converted_kern2/5935864_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5935864/p1-s3.musicxml,converted_kern2/5935864_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5935864/p2-s4.musicxml,converted_kern2/5935864_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5935864/p1-s4.musicxml,converted_kern2/5935864_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5935864/p2-s2.musicxml,converted_kern2/5935864_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5935864/p2-s3.musicxml,converted_kern2/5935864_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5935864/p3-s1.musicxml,converted_kern2/5935864_p3-s1.krn,Success
olimpic-1.0-scanned/samples/5935864/p6-s1.musicxml,converted_kern2/5935864_p6-s1.krn,Failure
olimpic-1.0-scanned/samples/5935864/p4-s4.musicxml,converted_kern2/5935864_p4-s4.krn,Success
olimpic-1.0-scanned/samples/5935864/p3-s4.musicxml,converted_kern2/5935864_p3-s4.krn,Success
olimpic-1.0-scanned/samples/5935864/p1-s1.musicxml,converted_kern2/5935864_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5935864/p5-s3.musicxml,converted_kern2/5935864_p5-s3.krn,Success
olimpic-1.0-scanned/samples/5935864/p5-s2.musicxml,converted_kern2/5935864_p5-s2.krn,Success
olimpic-1.0-scanned/samples/5935864/p4-s1.musicxml,converted_kern2/5935864_p4-s1.krn,Success
olimpic-1.0-scanned/samples/5935864/p6-s4.musicxml,converted_kern2/5935864_p6-s4.krn,Success
olimpic-1.0-scanned/samples/5935864/p5-s4.musicxml,converted_kern2/5935864_p5-s4.krn,Success
olimpic-1.0-scanned/samples/5935864/p6-s3.musicxml,converted_kern2/5935864_p6-s3.krn,Success
olimpic-1.0-scanned/samples/5935864/p6-s2.musicxml,converted_kern2/5935864_p6-s2.krn,Success
olimpic-1.0-scanned/samples/5935864/p2-s1.musicxml,converted_kern2/5935864_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5935864/p3-s3.musicxml,converted_kern2/5935864_p3-s3.krn,Success
olimpic-1.0-scanned/samples/5935864/p3-s2.musicxml,converted_kern2/5935864_p3-s2.krn,Success
olimpic-1.0-scanned/samples/4919798/p1-s2.musicxml,converted_kern2/4919798_p1-s2.krn,Success
olimpic-1.0-scanned/samples/4919798/p1-s3.musicxml,converted_kern2/4919798_p1-s3.krn,Success
olimpic-1.0-scanned/samples/4919798/p2-s4.musicxml,converted_kern2/4919798_p2-s4.krn,Success
olimpic-1.0-scanned/samples/4919798/p1-s4.musicxml,converted_kern2/4919798_p1-s4.krn,Success
olimpic-1.0-scanned/samples/4919798/p2-s2.musicxml,converted_kern2/4919798_p2-s2.krn,Success
olimpic-1.0-scanned/samples/4919798/p2-s3.musicxml,converted_kern2/4919798_p2-s3.krn,Success
olimpic-1.0-scanned/samples/4919798/p1-s1.musicxml,converted_kern2/4919798_p1-s1.krn,Success
olimpic-1.0-scanned/samples/4919798/p2-s1.musicxml,converted_kern2/4919798_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6007571/p4-s2.musicxml,converted_kern2/6007571_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6007571/p4-s3.musicxml,converted_kern2/6007571_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6007571/p1-s2.musicxml,converted_kern2/6007571_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6007571/p1-s3.musicxml,converted_kern2/6007571_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6007571/p2-s4.musicxml,converted_kern2/6007571_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6007571/p2-s2.musicxml,converted_kern2/6007571_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6007571/p2-s3.musicxml,converted_kern2/6007571_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6007571/p3-s1.musicxml,converted_kern2/6007571_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6007571/p4-s4.musicxml,converted_kern2/6007571_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6007571/p3-s4.musicxml,converted_kern2/6007571_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6007571/p1-s1.musicxml,converted_kern2/6007571_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6007571/p4-s1.musicxml,converted_kern2/6007571_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6007571/p2-s1.musicxml,converted_kern2/6007571_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6007571/p3-s3.musicxml,converted_kern2/6007571_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6007571/p3-s2.musicxml,converted_kern2/6007571_p3-s2.krn,Success
olimpic-1.0-scanned/samples/4976604/p1-s2.musicxml,converted_kern2/4976604_p1-s2.krn,Success
olimpic-1.0-scanned/samples/4976604/p1-s3.musicxml,converted_kern2/4976604_p1-s3.krn,Success
olimpic-1.0-scanned/samples/4976604/p2-s5.musicxml,converted_kern2/4976604_p2-s5.krn,Success
olimpic-1.0-scanned/samples/4976604/p2-s4.musicxml,converted_kern2/4976604_p2-s4.krn,Success
olimpic-1.0-scanned/samples/4976604/p1-s4.musicxml,converted_kern2/4976604_p1-s4.krn,Success
olimpic-1.0-scanned/samples/4976604/p2-s2.musicxml,converted_kern2/4976604_p2-s2.krn,Success
olimpic-1.0-scanned/samples/4976604/p2-s3.musicxml,converted_kern2/4976604_p2-s3.krn,Success
olimpic-1.0-scanned/samples/4976604/p1-s1.musicxml,converted_kern2/4976604_p1-s1.krn,Success
olimpic-1.0-scanned/samples/4976604/p2-s1.musicxml,converted_kern2/4976604_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6209602/p5-s1.musicxml,converted_kern2/6209602_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6209602/p4-s2.musicxml,converted_kern2/6209602_p4-s2.krn,Failure
olimpic-1.0-scanned/samples/6209602/p4-s3.musicxml,converted_kern2/6209602_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6209602/p1-s2.musicxml,converted_kern2/6209602_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6209602/p1-s3.musicxml,converted_kern2/6209602_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6209602/p2-s4.musicxml,converted_kern2/6209602_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6209602/p2-s2.musicxml,converted_kern2/6209602_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6209602/p2-s3.musicxml,converted_kern2/6209602_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6209602/p3-s1.musicxml,converted_kern2/6209602_p3-s1.krn,Failure
olimpic-1.0-scanned/samples/6209602/p4-s4.musicxml,converted_kern2/6209602_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6209602/p3-s4.musicxml,converted_kern2/6209602_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6209602/p1-s1.musicxml,converted_kern2/6209602_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6209602/p5-s3.musicxml,converted_kern2/6209602_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6209602/p5-s2.musicxml,converted_kern2/6209602_p5-s2.krn,Failure
olimpic-1.0-scanned/samples/6209602/p4-s1.musicxml,converted_kern2/6209602_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6209602/p5-s4.musicxml,converted_kern2/6209602_p5-s4.krn,Success
olimpic-1.0-scanned/samples/6209602/p2-s1.musicxml,converted_kern2/6209602_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6209602/p3-s3.musicxml,converted_kern2/6209602_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6209602/p3-s2.musicxml,converted_kern2/6209602_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6151337/p1-s2.musicxml,converted_kern2/6151337_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6151337/p1-s3.musicxml,converted_kern2/6151337_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6151337/p2-s5.musicxml,converted_kern2/6151337_p2-s5.krn,Success
olimpic-1.0-scanned/samples/6151337/p2-s4.musicxml,converted_kern2/6151337_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6151337/p1-s4.musicxml,converted_kern2/6151337_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6151337/p2-s2.musicxml,converted_kern2/6151337_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6151337/p2-s3.musicxml,converted_kern2/6151337_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6151337/p1-s1.musicxml,converted_kern2/6151337_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6151337/p2-s1.musicxml,converted_kern2/6151337_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6209605/p1-s2.musicxml,converted_kern2/6209605_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6209605/p1-s3.musicxml,converted_kern2/6209605_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6209605/p2-s4.musicxml,converted_kern2/6209605_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6209605/p1-s4.musicxml,converted_kern2/6209605_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6209605/p2-s2.musicxml,converted_kern2/6209605_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6209605/p2-s3.musicxml,converted_kern2/6209605_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6209605/p1-s1.musicxml,converted_kern2/6209605_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6209605/p2-s1.musicxml,converted_kern2/6209605_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6910703/p1-s2.musicxml,converted_kern2/6910703_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6910703/p1-s3.musicxml,converted_kern2/6910703_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6910703/p2-s4.musicxml,converted_kern2/6910703_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6910703/p1-s4.musicxml,converted_kern2/6910703_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6910703/p2-s2.musicxml,converted_kern2/6910703_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6910703/p2-s3.musicxml,converted_kern2/6910703_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6910703/p1-s1.musicxml,converted_kern2/6910703_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6910703/p2-s1.musicxml,converted_kern2/6910703_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5015499/p1-s2.musicxml,converted_kern2/5015499_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5015499/p1-s3.musicxml,converted_kern2/5015499_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5015499/p2-s5.musicxml,converted_kern2/5015499_p2-s5.krn,Success
olimpic-1.0-scanned/samples/5015499/p2-s4.musicxml,converted_kern2/5015499_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5015499/p1-s4.musicxml,converted_kern2/5015499_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5015499/p2-s2.musicxml,converted_kern2/5015499_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5015499/p2-s3.musicxml,converted_kern2/5015499_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5015499/p1-s1.musicxml,converted_kern2/5015499_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5015499/p2-s1.musicxml,converted_kern2/5015499_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5659823/p1-s2.musicxml,converted_kern2/5659823_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5659823/p1-s3.musicxml,converted_kern2/5659823_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5659823/p2-s4.musicxml,converted_kern2/5659823_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5659823/p1-s4.musicxml,converted_kern2/5659823_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5659823/p2-s2.musicxml,converted_kern2/5659823_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5659823/p2-s3.musicxml,converted_kern2/5659823_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5659823/p3-s1.musicxml,converted_kern2/5659823_p3-s1.krn,Success
olimpic-1.0-scanned/samples/5659823/p3-s4.musicxml,converted_kern2/5659823_p3-s4.krn,Success
olimpic-1.0-scanned/samples/5659823/p1-s1.musicxml,converted_kern2/5659823_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5659823/p2-s1.musicxml,converted_kern2/5659823_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5659823/p3-s3.musicxml,converted_kern2/5659823_p3-s3.krn,Success
olimpic-1.0-scanned/samples/5659823/p3-s2.musicxml,converted_kern2/5659823_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6141796/p1-s2.musicxml,converted_kern2/6141796_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6141796/p1-s3.musicxml,converted_kern2/6141796_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6141796/p2-s2.musicxml,converted_kern2/6141796_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6141796/p2-s3.musicxml,converted_kern2/6141796_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6141796/p1-s1.musicxml,converted_kern2/6141796_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6141796/p2-s1.musicxml,converted_kern2/6141796_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6660097/p1-s2.musicxml,converted_kern2/6660097_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6660097/p1-s3.musicxml,converted_kern2/6660097_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6660097/p2-s4.musicxml,converted_kern2/6660097_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6660097/p2-s2.musicxml,converted_kern2/6660097_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6660097/p2-s3.musicxml,converted_kern2/6660097_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6660097/p3-s1.musicxml,converted_kern2/6660097_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6660097/p3-s4.musicxml,converted_kern2/6660097_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6660097/p1-s1.musicxml,converted_kern2/6660097_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6660097/p2-s1.musicxml,converted_kern2/6660097_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6660097/p3-s3.musicxml,converted_kern2/6660097_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6660097/p3-s2.musicxml,converted_kern2/6660097_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6986302/p5-s1.musicxml,converted_kern2/6986302_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6986302/p4-s2.musicxml,converted_kern2/6986302_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6986302/p4-s3.musicxml,converted_kern2/6986302_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6986302/p1-s2.musicxml,converted_kern2/6986302_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6986302/p1-s3.musicxml,converted_kern2/6986302_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6986302/p2-s5.musicxml,converted_kern2/6986302_p2-s5.krn,Success
olimpic-1.0-scanned/samples/6986302/p2-s4.musicxml,converted_kern2/6986302_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6986302/p2-s2.musicxml,converted_kern2/6986302_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6986302/p2-s3.musicxml,converted_kern2/6986302_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6986302/p3-s1.musicxml,converted_kern2/6986302_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6986302/p6-s1.musicxml,converted_kern2/6986302_p6-s1.krn,Success
olimpic-1.0-scanned/samples/6986302/p4-s4.musicxml,converted_kern2/6986302_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6986302/p3-s4.musicxml,converted_kern2/6986302_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6986302/p1-s1.musicxml,converted_kern2/6986302_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6986302/p5-s3.musicxml,converted_kern2/6986302_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6986302/p5-s2.musicxml,converted_kern2/6986302_p5-s2.krn,Success
olimpic-1.0-scanned/samples/6986302/p4-s1.musicxml,converted_kern2/6986302_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6986302/p6-s4.musicxml,converted_kern2/6986302_p6-s4.krn,Success
olimpic-1.0-scanned/samples/6986302/p5-s4.musicxml,converted_kern2/6986302_p5-s4.krn,Success
olimpic-1.0-scanned/samples/6986302/p6-s3.musicxml,converted_kern2/6986302_p6-s3.krn,Success
olimpic-1.0-scanned/samples/6986302/p6-s2.musicxml,converted_kern2/6986302_p6-s2.krn,Success
olimpic-1.0-scanned/samples/6986302/p2-s1.musicxml,converted_kern2/6986302_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6986302/p3-s3.musicxml,converted_kern2/6986302_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6986302/p3-s2.musicxml,converted_kern2/6986302_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6636042/p5-s1.musicxml,converted_kern2/6636042_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6636042/p4-s2.musicxml,converted_kern2/6636042_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6636042/p4-s3.musicxml,converted_kern2/6636042_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6636042/p1-s2.musicxml,converted_kern2/6636042_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6636042/p1-s3.musicxml,converted_kern2/6636042_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6636042/p2-s2.musicxml,converted_kern2/6636042_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6636042/p2-s3.musicxml,converted_kern2/6636042_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6636042/p3-s1.musicxml,converted_kern2/6636042_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6636042/p6-s1.musicxml,converted_kern2/6636042_p6-s1.krn,Success
olimpic-1.0-scanned/samples/6636042/p1-s1.musicxml,converted_kern2/6636042_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6636042/p5-s3.musicxml,converted_kern2/6636042_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6636042/p5-s2.musicxml,converted_kern2/6636042_p5-s2.krn,Success
olimpic-1.0-scanned/samples/6636042/p4-s1.musicxml,converted_kern2/6636042_p4-s1.krn,Failure
olimpic-1.0-scanned/samples/6636042/p6-s3.musicxml,converted_kern2/6636042_p6-s3.krn,Success
olimpic-1.0-scanned/samples/6636042/p6-s2.musicxml,converted_kern2/6636042_p6-s2.krn,Success
olimpic-1.0-scanned/samples/6636042/p2-s1.musicxml,converted_kern2/6636042_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6636042/p3-s3.musicxml,converted_kern2/6636042_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6636042/p3-s2.musicxml,converted_kern2/6636042_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6567603/p4-s2.musicxml,converted_kern2/6567603_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6567603/p4-s3.musicxml,converted_kern2/6567603_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6567603/p1-s2.musicxml,converted_kern2/6567603_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6567603/p1-s3.musicxml,converted_kern2/6567603_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6567603/p2-s4.musicxml,converted_kern2/6567603_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6567603/p2-s2.musicxml,converted_kern2/6567603_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6567603/p2-s3.musicxml,converted_kern2/6567603_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6567603/p3-s1.musicxml,converted_kern2/6567603_p3-s1.krn,Success
